SKU,precio,unidades
336672,59.95,11
337238,90,12
339032,113,12
342575,21.94,35
3464260,79.5,24
3469967,72.95,18
3471043,90.95,32
3471954,38,21
3472691,30.4,29
3474845,74,29
3475208,82,24
3515817,47.95,18
352993,41.33,38
3530470,67.95,21
3530546,94.95,19
3549266,55,33
355601,109.95,26
3563602,42.95,23
3569453,59.95,17
3577731,31.95,18
3577989,72.95,21
3601874,139.95,10
3612461,60,31
3621257,0,21
367170,34.99,17
374381,64.95,19
3784266,75.95,22
3817779,149.95,13
3823130,64.95,18
391470,29.95,13
391661,81,24
392180,78.35,36
410109,164.95,39
425794,59.95,18
431031,79.5,31
431036,117,16
446327,80.83,19
447464,120,17
454288,60.99,14
455467,142.95,29
460270,89.5,20
491675,0,12
496333,216.95,30
500644,329,18
503350,50,16
508276,59.99,24
520573,48.95,17
523200,83,20
525250,59.95,21
526572,110,53
527239,271.8,59
532937,72.95,14
533180,72.8,52
53481,180,28
538565,121.75,27
540325,0,26
542781,81.1,13
546477,209,22
547021,90,22
548070,233.95,22
548306,126.9,67
549969,189.75,35
550857,0,11
552428,0,26
553360,78,24
555417,27.5,91
555659,45,26
555836,60,14
557077,66,17
557165,59.8,28
560857,126.46,18
562224,217.95,44
563287,0,12
564521,55.95,21
569491,130.95,27
569912,0,18
573029,68,15
573513,46.95,28
574626,153.95,19
574682,75,19
57506,62.95,78
575691,47.95,18
575855,53.5,12
577054,256.95,60
581017,20,36
586398,44.95,15
597287,34.95,48
599281,54.95,25
60089,31.25,58
60309,95,50
606067,47,14
606680,70.75,31
607085,7.11,28
60712,62.95,29
607153,75,15
607601,45,16
607682,96.4,26
607741,35.4,23
607902,115.8,48
608295,75,30
608371,120,26
608500,39.95,25
608747,137.95,40
608815,139.95,31
608816,62.95,17
609164,231.99,12
609384,91.95,21
609412,51.95,34
61104,6.99,22
612942,38.95,87
613211,200.95,38
613306,44.95,80
613415,34.95,79
614247,13.98,59
614299,147.95,46
614758,43.95,32
615142,48.5,35
615171,64.99,38
615493,168.95,33
616531,144,56
617611,80.95,19
619267,84.95,19
619988,199,28
620180,198.95,17
620689,187.95,28
623224,139,27
623589,108,32
625175,59,33
625502,86.95,43
625671,99.95,27
626268,59.99,32
628001,61,20
628037,123.33,21
628161,79.95,27
629257,0,32
631130,49.95,14
632716,87.95,26
632749,225.99,16
637344,160,30
638000,0,16
638991,85,15
640755,68,22
641117,111.95,12
642384,55.33,29
642931,13.97,17
644680,180,26
644788,68.1,23
644932,123,17
651166,23.99,16
653255,53,13
654397,79.95,19
654753,71,20
655340,49.99,32
655766,255,19
656108,229,21
657121,39.99,19
657231,75,18
657426,79.68,16
660056,59.95,13
661307,280,7
662091,119.99,5
662302,52.95,13
664501,57.95,12
664625,34.95,13
664679,34.95,16
666788,90,14
667379,83.95,30
668376,22.5,10
668699,198,28
676859,29.99,36
691788,118.95,28
691853,76.95,28
691860,99,23
698365,0,10
699080,107.75,16
699199,131.89,22
699680,99.95,13
703183,31.99,25
703263,62.99,54
703727,0,15
704843,49.68,39
709056,10.88,19
709958,96,23
709999,63,14
710377,31.2,21
710686,74.99,31
711220,118.6,23
711309,58.67,51
712388,81.33,31
713543,95,20
713995,45.33,24
714283,47.6,28
714758,42,31
716986,33.6,12
717059,0,13
719718,85,20
720130,139.5,16
723388,275,45
724835,85,19
725311,79.95,15
727447,52.99,19
727969,61.99,30
728297,54.99,44
728568,54.99,20
730935,49,15
737221,29,17
737275,37,11
737671,165,24
737960,65,20
738077,72,16
738112,124,35
738416,28,26
739900,64.2,21
740357,69.99,30
741168,82.2,60
743230,241,17
743267,40.95,17
743703,69.95,28
748227,52.55,17
748310,135,11
753185,125,9
757098,42.86,43
758630,175,17
758993,121.95,16
758996,137,13
760506,25.49,22
760629,235,9
760697,545,10
761226,75,29
761274,0,14
761294,70,36
762848,72.95,12
763277,60,24
763775,81.95,38
765577,87.95,28
766257,80.95,24
766651,77.95,33
771470,113.45,34
774434,177,21
775107,94.95,22
775208,109,24
775585,38.95,24
775596,92,19
775772,67.95,19
776898,49.99,75
778796,155.95,22
778962,62.34,17
780416,59.95,18
788726,149,18
788932,99,23
789033,59.95,22
789227,175.99,16
789270,149,24
789418,125,19
789472,148.99,15
789589,64.95,32
789695,99.95,32
791672,60.53,25
792963,43.95,28
793236,95,13
794213,115,14
794985,153.95,27
795190,37.98,29
802326,140.95,34
803873,155,8
804020,299,11
807980,39.99,25
823981,30,13
826733,39.95,28
827895,45,27
828529,47.95,29
829982,62.95,18
830345,59.95,41
833084,0,20
833115,89.58,22
833378,112.95,33
834571,149,27
835315,165,22
836695,247,26
844951,0,18
847965,47.16,18
848243,31.56,16
850766,0,19
851781,32.19,22
858560,78,16
859046,30.59,22
859124,44,22
863033,52.95,25
863622,79.95,22
866105,199.95,12
868195,61,18
868227,51,19
868319,42.49,27
868404,35,21
868474,95.95,20
868670,176,35
868830,58.25,15
870050,55,21
870219,27.95,24
870560,98.95,28
870688,70.67,26
871215,0,8
871778,63.95,16
871885,89.95,23
872101,22.79,45
872464,83.5,36
872492,49,29
872493,198.95,30
873038,0,16
873331,71.75,20
873432,64.95,24
873529,39.99,25
874750,104.2,32
876051,40.95,49
876158,75,42
878320,128.54,37
882584,48.95,18
882807,130,8
884326,21.95,6
884635,0,14
886212,49.99,20
887876,73.95,22
887977,28,16
888071,32.3,17
888671,113.27,11
890060,64.99,15
891150,108,19
891193,325,10
891604,226.95,18
891609,42.95,18
892294,99,10
893953,150,15
895768,85,17
895842,58,13
895844,155,10
896114,38,11
896386,179,23
896524,50.96,15
897251,34.95,16
897636,14.64,14
897648,59.95,14
897833,34.95,14
897846,99.95,11
898489,69.95,13
899516,29.95,17
899757,52.95,20
899847,99,12
900867,0,16
901112,43,14
901369,65,23
901465,99,14
901622,0,15
901673,83.8,20
901795,38,11
902855,93.95,17
902901,39.95,20
902926,94.99,20
902988,64.95,15
903147,79.95,16
903229,32.5,10
903391,109,18
903433,69,23
903531,0,19
904694,34.95,14
904867,32.95,19
905256,244.95,18
905517,29.99,21
905650,118.47,13
905866,155,17
905939,155,20
906112,94.95,18
906118,99,14
906977,39.95,19
907016,19.95,26
907233,103.73,29
907297,119.95,15
907408,195,16
907558,83.95,18
907564,0,20
907700,169.76,17
908299,64.95,18
908423,71.5,25
908649,54.99,20
909344,83.95,16
909404,72.45,29
909455,90.95,31
909550,39.95,23
909606,95,20
909671,29.99,31
909772,31.95,19
910650,29.95,17
911168,165.27,20
911219,33.35,18
911489,43,18
911505,41.95,18
911605,32.95,39
911660,90.4,25
911821,90.75,23
911909,49.99,25
911920,59.95,26
911981,86.3,34
912000,113,25
912077,119,12
912457,30,42
912483,32.51,51
912660,0,17
912683,35.95,27
912691,43,21
912728,117,23
912827,40,16
912844,55,22
912927,115,23
913354,29.95,25
914095,18.46,27
914424,29.95,22
914653,15.95,26
914661,139.95,31
915083,41.5,32
915145,33.28,25
915859,32,36
916146,67.95,34
918098,0,32
919010,70,36
919685,26.95,36
919805,110.4,40
920374,44,32
923150,32,119
525474,145,14
2344167,74.92,14
548177,149.13,22
548332,40.35,22
2318713,0,18
1434696,0,16
642397,124.7,31
107223,0,26
907991,39.22,18
699120,0,14
824651,32.95,23
104960,55.95,47
915154,71.95,31
3597005,39.95,34
622966,69.95,28
834660,150,12
2337120,150,23
830992,67.95,26
2333319,54.95,16
868005,102.5,54
696758,225,13
701173,197,11
830342,59.95,35
2342506,99,25
696567,49.95,16
637912,39.95,15
827802,44.95,17
3239245,125.8,40
2337422,49.95,18
702603,39.99,69
700574,72.95,16
106911,39.99,29
308214,7.45,32
697093,189,20
3273327,39.83,12
415901,199,23
2261836,39.46,31
105686,156,25
699855,59.95,21
105780,51.95,20
696885,42.95,25
549193,59.3,25
2344444,0,13
607071,50.93,22
696398,36.25,12
696397,34.45,12
531185,0,29
646846,0,33
622985,199.5,23
876445,103.25,24
108961,23.1,38
698828,112.25,16
698170,0,9
2256869,33.47,37
110412,141.25,26
873049,0,11
696902,0,25
56597,152.5,22
3469016,0,21
2346945,0,10
108949,18.99,36
550675,0,21
698689,96.75,18
874730,6.91,43
550311,0,52
879172,25.94,39
696722,75.75,19
416480,161.25,36
538153,105.25,16
549497,352.75,33
549498,108,18
2337694,40.1,29
111063,110.47,32
110379,85.5,18
107880,18.79,54
876375,0,16
903936,212,13
613750,112.5,25
107403,91.45,36
537630,265,25
108168,8.99,24
108174,4.99,23
110559,48.42,36
415706,96.75,26
880783,32.99,41
307846,65.14,16
698619,99,17
56700,5.75,19
606932,0,16
705294,0,18
109147,190,15
107720,0,22
626726,148.95,15
111281,0,13
107172,25.6,27
103855,10.99,24
911606,51.99,20
109544,105.25,14
884876,0,12
105537,101.25,28
111136,8.93,24
877502,20,53
705538,0,24
699143,116.5,15
704191,15.24,28
699400,53.97,19
705210,0,23
699190,0,17
533795,89.96,31
606983,40.96,19
699081,0,20
699312,12.99,30
878481,77.87,40
549487,112.25,20
621382,41.87,33
698953,90.25,23
877718,73.46,43
1822330,12.75,19
698989,0,17
706087,314.75,12
285550,295,27
697790,0,15
104977,11.88,20
111653,0,25
607004,164.06,43
416482,43.98,17
875296,69.17,66
696726,0,13
698861,30.86,16
538110,29.98,26
696679,91.5,20
696680,23.68,14
699401,45.75,29
697913,101.25,15
538542,247,75
699230,63.18,19
105356,53.97,23
607008,13.99,50
699324,37.98,16
879298,20.08,42
111601,0,22
105538,33.87,20
109560,4.98,23
915488,0,22
285413,13.99,41
875673,126.8,45
914970,35.51,53
876794,28.6,36
2259215,172.18,37
104979,138.1,21
872317,27.66,39
699091,33.97,17
111642,512.38,20
699025,17.07,21
696744,13.69,25
698930,9.09,21
549474,86.75,10
105514,88,27
110217,23.94,36
549454,74.75,15
614319,0,23
530654,16.12,43
108960,122.25,22
108405,0,10
2283612,97.87,41
915857,40.86,35
2249818,59.99,25
551206,54.25,18
872255,72.54,39
2345776,70,10
874837,102,42
899502,21.75,13
309823,94.5,21
696697,0,21
112475,58.95,19
112752,99.95,22
663042,116,22
2363113,72.95,12
2362244,1580,8
113344,170,20
2259761,0,31
2258430,0,35
112838,165,12
2362450,117,21
609660,39.95,26
2363328,77.95,29
144177,93,33
1446075,195,13
159665,136,18
882985,229.95,11
2361995,70.95,13
889384,155,20
296056,139,16
112998,175,10
390284,74,25
903294,41.95,23
419905,143,12
882056,65,10
914641,63.95,26
2698951,84.95,14
547783,36.4,16
3244031,0,10
3464052,59,31
889208,0,15
2388033,0,20
902786,107,22
3219313,0,35
2379079,29.75,14
912838,113,19
710060,62,13
114911,25.6,41
3475211,56,17
553222,30,22
3463945,95.95,13
882236,38,10
909059,105,18
3271940,50.12,21
879551,40.49,47
607420,82.67,33
551947,84,15
711805,58,19
2384584,38.5,27
3472675,52,13
715436,43,24
873970,40,18
2423887,67.98,48
831422,73,45
2366762,51.15,22
902582,86.67,12
912891,53,21
552268,16.97,29
710276,110,31
714752,100.8,33
909842,88,17
2384871,70.8,37
132094,101.6,18
906100,64.8,18
114307,130,30
910116,33.99,53
869922,112.2,24
291740,218.95,21
57377,69,27
613823,183.6,54
531672,145.33,44
613753,146.67,35
55604,62,25
607330,46.67,12
609419,60.75,25
286467,151.87,21
131111,48,31
57452,77,63
872768,27.06,11
896543,42.67,13
1748587,0,10
2366254,73.33,14
895033,247.07,19
561019,46.67,30
2374669,91,38
715537,205.33,14
915440,22.64,25
2261230,115.86,46
598398,21.61,34
2856036,79.95,12
1448983,0,10
657791,124,34
3272018,92.95,39
50818,115,43
115401,42.67,32
607219,78.67,95
633138,99,19
874244,94.95,33
870473,25.96,35
877510,91.99,31
716263,252.13,23
2256573,41.38,49
2264836,68.67,32
2268726,257.67,12
282060,20.35,20
876034,257.56,48
711723,0,15
876958,73.26,16
616831,113,35
536716,158.07,21
131514,36.6,51
711197,49.99,30
637660,136.6,23
872498,116.6,31
611999,154.4,27
2275620,75.11,40
1481572,44.79,24
2238239,24.65,12
869588,76.19,15
285786,58.2,34
536825,135.87,19
717169,0,19
1448020,19.99,55
3951290,0,4
742319,0,30
878724,103.25,15
533390,253.2,70
2258567,43.35,44
617140,117,57
537116,153.47,21
119070,156.4,28
561244,154.33,23
664814,240.47,21
641971,175.2,36
3272518,155.45,19
133382,205.6,35
712963,99,63
526330,83.29,26
2249984,65.29,18
2271667,56.63,37
742615,0,17
629145,169.87,20
2431472,24.99,27
146392,298.6,65
857930,86.2,18
868194,111,32
658681,188.4,21
133425,171.8,18
617549,113.87,17
872196,79.17,55
1458821,200,31
553051,193.33,26
715931,160.6,22
1517744,116,16
527023,247.6,69
715936,99.33,19
873073,0,11
516488,170.67,18
913486,0,19
911080,136.3,32
1483344,239.8,61
557383,124.4,36
903686,54.99,25
539420,196,42
146315,59.73,14
115956,41.2,31
911893,74.4,40
874043,0,11
911838,110,25
116930,136,15
552393,105,23
3263439,0,19
871987,176.95,18
829457,52,28
829997,56,28
224536,45,21
2376440,74.02,38
2379130,0,10
2379132,0,15
120984,76.67,18
423818,70,54
887658,27.93,15
61007,62.4,26
3263063,42.91,37
826102,38,32
607395,176.6,19
907339,38.6,16
873319,69.83,25
711937,48,20
317704,97.25,22
100374,49,44
2380467,81,17
116472,65.8,19
132108,78.4,37
874603,25.51,13
710140,34.99,89
636083,105.33,11
616122,64.4,30
872910,56.45,10
903216,191.41,18
872171,63.85,29
915954,117.9,24
866990,89.95,20
2400741,24.95,35
1463708,58.13,16
891025,400,20
2312193,77,23
2398739,75.95,32
218990,48.75,16
2403519,28.95,52
641657,39.95,25
1464163,84,8
2403359,29.95,17
2408522,73.25,14
2403224,24.95,24
125721,37.95,60
2407680,32.5,29
2407584,45,36
3568610,0,12
724891,65,16
1473945,66,18
128834,87.95,40
1475446,79.95,21
1476417,49.95,21
1472787,65,18
1477693,105,13
1468362,125,11
2414985,220,10
128588,235,13
426379,35,21
2407349,39.95,41
555568,28,53
1472996,130,13
427003,60,12
427072,285,13
319891,42.5,18
1474687,110,19
2250921,22.88,47
556263,101,22
920446,61.95,44
1473922,110,6
1470236,432,12
1477993,55,23
128691,89.95,30
861017,60,23
2418702,346.5,12
901518,190,18
129324,125,30
3272171,88.04,33
126056,119.5,21
916402,29.95,30
718124,35,12
870799,30,35
720008,59,20
2248870,31.31,39
534453,45.25,72
2422822,32,11
3465092,107.58,22
884030,31.5,15
52011,94.4,66
132709,120,15
145425,68,33
1482162,0,14
551795,45.33,27
132505,13.99,31
133252,151.6,17
54032,122.67,23
144951,70.8,58
740204,67.2,47
869841,0,12
552005,63,22
607733,72,19
2250321,71.16,30
2256460,67.74,24
2363747,0,21
2391104,11.24,24
3484973,47,18
3549140,39.06,13
869301,36,17
915151,48.3,22
322468,55,16
287441,86.67,28
740944,97.33,17
60363,98.4,43
2475916,50.33,27
876320,45,21
132964,163.33,18
912158,46.9,21
117966,64.4,26
113990,73.8,29
145209,67.4,32
288539,32.6,21
713821,24.6,20
917858,68.67,37
288522,35.2,43
145525,126.8,14
915068,46.44,52
892479,145.47,6
607920,68,37
874652,14.49,17
121755,31.2,31
133005,65,34
287601,154.4,30
285892,153.2,92
869371,0,11
607848,30.6,98
52734,184,51
638131,160.47,24
288616,126.67,27
1482389,201.27,14
133318,232.2,45
52646,164.2,31
877216,158.67,16
902899,209.67,16
114784,35.6,32
52232,89.8,43
536974,173.07,22
875986,39.46,39
607761,78,22
132742,0,21
918594,179.85,50
331965,0,19
910736,44.95,33
874093,51.95,29
3264887,0,39
136869,37.95,35
914071,66.73,36
2387192,17.52,14
901904,99.5,25
326904,80,13
674454,29.99,157
2465433,42.61,34
874168,28.99,26
873602,40.5,37
2253530,24.19,36
858585,26.95,19
143059,130,17
2470625,66.5,20
738395,28,15
143363,74,15
142813,155,14
143247,176,15
142979,96,18
143105,158,20
862166,115,32
2470900,78.6,15
143127,39,22
143052,38,24
143529,45,41
623101,51,22
2471723,25,14
2473185,49.85,15
2471382,68,16
667768,46,12
673086,13,64
3549233,56,12
739082,43,23
2421376,0,16
905710,136.87,43
868380,108,19
897917,52.2,16
893771,38.99,10
679452,21.99,39
912285,51.8,17
144716,59.99,18
874563,103.05,15
145719,181.33,62
560902,33.33,13
119314,53.33,28
2389197,75,22
146431,148.8,28
613198,64.99,62
1829017,51.98,12
146608,199.33,17
876379,14.99,17
739859,34.99,27
741627,44.99,20
531728,69.99,23
741385,72,45
741390,106,19
1515880,100,8
145185,59.99,47
2428462,59.99,59
115626,120,38
1447449,103.94,17
145693,46.13,21
145733,54.99,178
434909,93.73,24
146599,183.33,14
3249202,0,0
132979,47.33,41
870021,133.98,35
2373591,65.73,11
742846,142.8,20
637683,128.87,18
2262234,31.76,37
742737,0,27
741978,162,33
146065,89.2,19
878998,104.86,27
860593,86.47,15
1516554,68.64,22
628691,211.33,17
2248953,0,17
146444,249.93,19
120919,26.99,17
922234,50,70
612967,30.8,101
146467,224,24
146198,186.67,17
860938,81.27,15
860913,110.73,25
206647,35,153
146390,292,140
630862,127.67,19
908181,141.07,20
627885,129.53,16
561495,192.13,29
869282,106.67,11
2254577,25.08,41
146686,230.8,24
146675,202.8,27
743141,52.95,16
870574,63,27
911459,66,21
743701,66.95,17
900285,50,15
881921,0,10
831007,68,24
218535,58.95,34
838526,499,18
329984,96.95,63
146857,79.95,29
435172,135,23
147592,78.95,43
147504,64.95,23
3244564,16.39,16
288784,82.95,13
900276,79,15
435231,124.95,18
873481,19.79,50
618891,40.95,22
3272767,0,18
249035,54.95,21
912945,44.95,20
612871,38.95,186
248808,72.95,31
146913,62.95,39
913203,38.95,44
561696,110,31
899504,43.95,14
2257301,45.51,43
192459,175,24
254024,164,20
625288,31.95,53
660878,89.95,45
529423,96.95,80
254622,103,42
775079,44.95,23
617916,99.95,22
609363,65.95,26
775148,160,19
248796,319,17
2256802,18.53,43
2626193,30.1,10
744178,117.95,14
330022,261.95,22
873088,90.88,35
52452,192.95,32
561811,33.95,10
289005,27.11,37
2261622,141.9,30
654227,149,22
2575751,350.42,11
881907,99,12
894061,129,14
892235,124,23
2502823,99,6
893533,75,16
2510951,34.95,92
153825,28,115
153823,41.75,54
747829,37.55,20
747047,0,13
844055,31.96,18
2514869,19.5,32
3514418,84.95,10
2524270,83.95,11
1539570,230,8
869767,34.95,11
901705,44,13
2529187,32.5,29
2529328,69.95,13
442077,180,13
1541366,135,10
156981,94.95,14
3022136,144.95,11
898014,59.95,20
550091,112.5,17
907137,61.95,22
860153,145,8
2533096,53.95,10
336354,43.95,33
892494,183.95,14
2544018,59.95,16
907625,53.95,15
213169,130.95,21
792608,34.95,25
564906,69.95,18
2737576,45,12
2698850,45.95,16
2698462,42.95,10
2024560,49.95,16
2802268,60,13
898461,67.95,15
900056,25.95,14
892343,135,11
911333,69.95,21
793117,125,13
909428,45,27
2427035,134.07,19
915903,117.15,28
2579395,42,25
645409,195,12
882077,54.95,11
756855,39.95,51
619652,79.95,35
165799,201.5,45
2559957,295,31
2571109,59.95,16
164137,90,23
904276,33.89,38
2573269,80.33,17
636836,65,17
341467,33.99,31
2560019,124.95,20
